year,month,day,hour,minute,cause,text,status
2015,9,30,9,30,交通意外,龍翔道去荃灣,最新
2015,9,30,9,10,壞車,將軍澳道去將軍澳,跟進
2015,9,30,9,4,壞車,屯門公路去屯門,最新
2015,9,30,8,58,突發事件,彌敦道去梳士巴利道,最新
2015,9,30,8,30,交通意外,龍翔道去觀塘,最新
2015,9,30,8,7,壞車,將軍澳道去將軍澳,最新
2015,9,30,8,6,壞車,龍翔道去荃灣,最新
2015,9,30,7,58,爆水管,葵涌青山公路去屯門,最新
2015,9,30,7,31,爆水管,紅磡寶其利街,最新
2015,9,30,6,31,交通意外,觀塘繞道去旺角,清理
2015,9,30,6,30,交通意外,觀塘繞道去旺角,最新
2015,9,29,19,32,壞車,太子道東去旺角,清理
2015,9,29,19,1,火警,亞皆老街去大角咀,清理
2015,9,29,18,27,壞車,將軍澳道去將軍澳,清理
2015,9,29,18,18,壞車,太子道東去旺角,最新
2015,9,29,18,10,壞車,將軍澳道去將軍澳,最新
2015,9,29,18,2,火警,亞皆老街去大角咀,最新
2015,9,29,17,40,交通意外,廣東道去尖沙咀,清理
2015,9,29,17,35,壞車,屯門公路去九龍,最新
2015,9,29,15,52,壞車,龍翔道去荃灣,清理
2015,9,29,15,30,交通意外,夏慤道去紅棉路,最新
2015,9,29,14,26,交通意外,偉業街天橋去啟祥道,清理
2015,9,29,13,59,交通意外,觀塘道去油塘,清理
2015,9,29,13,31,交通意外,偉業街天橋去啟祥道,最新
2015,9,29,13,30,交通意外,觀塘道去油塘,跟進
2015,9,29,13,4,交通意外,觀塘道去油塘,最新
2015,9,29,13,0,交通意外,香港仔隧道過海,清理
2015,9,29,12,32,交通意外,香港仔隧道過海,最新
2015,9,29,12,31,交通意外,屯門公路去屯門,清理
2015,9,29,11,0,交通意外,窩打老道去尖沙咀,清理
2015,9,29,10,24,交通意外,屯門公路去屯門,最新
2015,9,29,10,2,交通意外,窩打老道去尖沙咀,最新
2015,9,29,10,1,交通意外,界限街去九龍城,清理
2015,9,29,9,31,交通意外,界限街去九龍城,最新
2015,9,29,9,30,交通意外,廣東道去尖沙咀,最新
2015,9,29,9,3,交通意外,夏慤道去紅棉路,清理
2015,9,29,9,1,交通意外,源禾路去大圍,清理
2015,9,29,9,0,交通意外,源禾路去大圍,最新
2015,9,29,9,0,交通意外,窩打老道去沙田,最新
2015,9,29,8,33,交通意外,渡船街天橋去紅磡,最新
2015,9,29,8,30,交通意外,呈祥道去觀塘,清理
2015,9,29,8,29,交通意外,呈祥道去觀塘,最新
2015,9,29,8,2,交通意外,馬頭圍道去九龍城,清理
2015,9,29,7,31,交通意外,馬頭圍道去九龍城,最新
2015,9,29,6,24,交通意外,青馬大橋去九龍,清理
2015,9,29,5,56,交通意外,青馬大橋去九龍,最新
2015,9,28,18,32,修路工程,亞皆老街去彌敦道,清理
2015,9,28,17,50,交通意外,龍翔道去荃灣,清理
2015,9,28,10,17,交通意外,龍翔道去荃灣,最新
2015,9,27,22,35,火警,筲箕灣道去柴灣,清理
2015,9,27,22,28,交通意外,渡船街天橋去紅磡,清理
2015,9,27,21,2,交通意外,窩打老道去沙田,清理
2015,9,27,20,39,壞車,獅隧去沙田,清理
2015,9,26,19,40,交通意外,九龍公園徑去梳士巴利道,最新
2015,9,26,19,0,壞車,馬頭涌道去九龍城,清理
2015,9,26,18,45,壞車,獅隧去沙田,最新
2015,9,26,18,19,壞車,馬頭涌道去九龍城,最新
2015,9,26,18,10,交通意外,馬頭涌道去九龍城,清理
2015,9,26,17,5,交通意外,馬頭涌道去九龍城,最新
2015,9,26,16,27,水浸,彩虹道來回,清理
2015,9,26,16,7,水浸,彩虹道來回,跟進
2015,9,26,16,4,交通意外,鯉魚門道去牛頭角,清理
2015,9,26,15,10,交通意外,鯉魚門道去牛頭角,最新
2015,9,26,14,50,水浸,彩虹道來回,最新
2015,9,26,14,30,交通意外,彩虹道去太子道東,清理
2015,9,26,14,15,交通意外,彩虹道去太子道東,最新
2015,9,26,12,28,火警,筲箕灣道去柴灣,最新
2015,9,26,12,2,交通意外,九龍公園徑去梳士巴利道,清理
2015,9,26,11,31,交通意外,維園道去北角,清理
2015,9,26,11,14,交通意外,維園道去北角,最新
2015,9,26,9,58,修路工程,亞皆老街去彌敦道,最新
2015,9,26,9,30,交通意外,將軍澳道去九龍灣,清理
2015,9,26,9,25,交通意外,將軍澳道去九龍灣,最新
2015,9,26,9,5,交通意外,觀塘繞道去觀塘,清理
2015,9,26,8,47,交通意外,觀塘繞道去觀塘,跟進
2015,9,26,1,18,交通意外,觀塘繞道去觀塘,跟進
2015,9,26,0,57,交通意外,漆咸道北去油麻地,清理
2015,9,25,21,59,交通意外,觀塘繞道去觀塘,最新
2015,9,25,21,3,交通意外,漆咸道北去油麻地,最新
2015,9,25,20,37,交通意外,屯門公路去屯門,清理
2015,9,25,20,0,交通意外,屯門公路去屯門,最新
2015,9,25,19,59,壞車,屯門公路去元朗,清理
2015,9,25,19,33,交通意外,香港仔隧道去灣仔,清理
2015,9,25,19,3,交通意外,香港仔隧道去灣仔,最新
2015,9,25,18,59,交通意外,屯門公路去屯門,最新
2015,9,25,18,58,壞車,屯門公路去九龍,最新
2015,9,25,18,46,壞車,屯門公路去元朗,最新
2015,9,25,18,29,壞車,觀塘繞道去油塘,清理
2015,9,25,18,28,壞車,觀塘繞道去油塘,最新
2015,9,25,16,30,交通意外,渡船街天橋去紅磡,清理
2015,9,25,16,0,交通意外,渡船街天橋去紅磡,最新
2015,9,25,15,43,交通意外,太子道西去大角咀,清理
2015,9,25,15,29,交通意外,太子道西去大角咀,最新
2015,9,25,15,28,壞車,龍翔道去荃灣,清理
2015,9,25,15,0,壞車,龍翔道去荃灣,最新
2015,9,25,14,4,交通意外,龍翔道去荃灣,清理
2015,9,25,13,28,交通意外,龍翔道去荃灣,最新
2015,9,25,12,51,交通意外,龍翔道去荃灣,清理
2015,9,25,12,27,壞車,屯門公路去九龍,清理
2015,9,25,11,50,交通意外,屯門公路去屯門,清理
2015,9,25,10,52,壞車,香港仔隧道去香港仔,清理
2015,9,25,10,51,壞車,屯門公路去九龍,最新
2015,9,25,10,50,交通意外,龍翔道去荃灣,跟進
2015,9,25,10,35,壞車,香港仔隧道去香港仔,最新
2015,9,25,10,30,交通意外,長沙灣道去美孚,最新
2015,9,25,10,18,交通意外,龍翔道去荃灣,最新
2015,9,25,10,15,壞車,龍翔道去荃灣,清理
2015,9,25,10,4,交通意外,德士古道去青衣,清理
2015,9,25,9,20,交通意外,屯門公路去九龍,清理
2015,9,25,9,11,交通意外,屯門公路去九龍,最新
2015,9,25,9,10,交通意外,德士古道去青衣,最新
2015,9,25,8,33,壞車,龍翔道去荃灣,最新
2015,9,25,8,30,交通意外,夏慤道天橋去中環,清理
2015,9,25,8,10,交通意外,太子道東天橋去亞皆老街,清理
2015,9,24,20,29,壞車,屯門公路去九龍,清理
2015,9,24,20,7,交通意外,長沙灣道去美孚,清理
2015,9,24,20,5,交通意外,夏慤道天橋去中環,最新
2015,9,24,20,3,交通意外,太子道東天橋去亞皆老街,最新
2015,9,24,20,2,交通意外,告士打道去中環,最新
2015,9,24,19,31,交通意外,粉嶺公路去上水,最新
2015,9,24,19,29,交通意外,太子道東去觀塘,清理
2015,9,24,19,28,交通意外,亞皆老街去九龍城,清理
2015,9,24,18,4,交通意外,告士打道去中環,清理
2015,9,24,18,3,壞車,夏慤道去中環,清理
2015,9,24,18,2,交通意外,告士打道去中環,最新
2015,9,24,17,37,交通意外,亞皆老街去九龍城,最新
2015,9,24,17,35,壞車,夏慤道去中環,最新
2015,9,24,17,34,交通意外,太子道東去觀塘,最新
2015,9,24,17,1,交通意外,告士打道去中環,清理
2015,9,24,17,0,交通意外,龍翔道去觀塘,清理
2015,9,24,15,31,交通意外,粉嶺公路去上水,清理
2015,9,24,15,30,交通意外,告士打道去中環,清理
2017,1,6,20,2,交通意外,加士居道天橋去油麻地,清理
2017,1,6,20,0,交通意外,太子道西去旺角,清理
2017,1,6,19,58,交通意外,青山公路去葵涌,最新
2017,1,6,19,56,交通意外,啟德隧道去觀塘,最新
2017,1,6,19,35,交通意外,加士居道天橋去油麻地,最新
2017,1,6,19,30,交通意外,太子道西去旺角,跟進
2017,1,6,19,29,交通意外,太子道西去旺角,跟進
2017,1,6,19,27,交通意外,太子道西去旺角,最新
2017,1,6,19,11,交通意外,大老山隧道去沙田,清理
2017,1,6,18,28,交通意外,大老山隧道去沙田,最新
2017,1,6,17,46,交通意外,淺水灣道去赤柱,清理
2017,1,6,17,31,交通意外,淺水灣道去赤柱,最新
2017,1,6,16,51,交通意外,荔枝角道去美孚,清理
2017,1,6,16,30,交通意外,荔枝角道去美孚,最新
2017,1,6,15,29,交通意外,青山公路去葵涌,清理
2017,1,6,15,25,交通意外,啟德隧道去觀塘,清理
2015,9,24,15,17,交通意外,渡船街天橋去紅磡,最新
2015,9,24,15,4,交通意外,告士打道去中環,最新
2015,9,24,15,3,壞車,屯門公路去九龍,清理
2015,9,24,14,0,壞車,屯門公路去九龍,最新
2015,9,24,11,55,交通意外,啟祥道去觀塘,清理
2015,9,24,11,25,交通意外,馬頭圍道去尖沙咀,清理
2015,9,24,10,44,交通意外,啟祥道去觀塘,最新
2015,9,24,10,31,交通意外,馬頭圍道去尖沙咀,最新
2015,9,24,10,15,交通意外,屯門公路去九龍,清理
2015,9,24,10,0,壞車,荃灣路去九龍,清理
2015,9,24,9,15,交通意外,屯門公路去九龍,最新
2015,9,24,8,55,壞車,荃灣路去九龍,跟進
2015,9,24,8,44,壞車,獅子山隧道公路去九龍,清理
2015,9,24,8,29,交通意外,界限街去九龍城,清理
2015,9,24,8,24,交通意外,渡船街天橋去紅磡,清理
2015,9,24,8,5,交通意外,龍翔道去觀塘,最新
2015,9,24,7,47,壞車,獅子山隧道公路去九龍,最新
2015,9,24,7,42,交通意外,將軍澳隧道去將軍澳,清理
2015,9,24,7,34,交通意外,將軍澳隧道去將軍澳,最新
2015,9,23,15,58,交通意外,內告士打道去中環,清理
2015,9,23,15,29,交通意外,內告士打道去中環,最新
2015,9,23,15,29,交通意外,公主道過海,清理
2015,9,23,15,6,交通意外,公主道過海,最新
2015,9,23,14,15,壞車,加士居道天橋去紅磡,清理
2015,9,23,13,57,交通意外,觀塘繞道去旺角,清理
2015,9,23,11,40,壞車,加士居道天橋去紅磡,最新
2015,9,23,11,31,交通意外,觀塘繞道去旺角,最新
2015,9,23,11,18,交通意外,呈祥道去觀塘,清理
2015,9,23,10,43,交通意外,呈祥道去觀塘,跟進
2015,9,23,10,1,交通意外,協和街去順利邨,清理
2015,9,23,9,34,交通意外,界限街去九龍城,最新
2015,9,23,8,59,壞車,荃灣路去九龍,最新
2015,9,23,8,58,壞車,屯門公路去屯門,最新
2015,9,23,8,45,交通意外,協和街去順利邨,最新
2015,9,23,8,21,交通意外,粉嶺公路去上水,清理
2015,9,23,8,15,修路工程,香島道去赤柱,清理
2015,9,22,20,31,修路工程,窩打老道去油麻地,清理
2015,9,22,20,7,交通意外,龍翔道去荃灣,清理
2015,9,22,20,5,交通意外,龍翔道去荃灣,最新
2015,9,22,20,2,壞車,觀塘繞道去鯉魚門,清理
2015,9,22,19,24,交通意外,彌敦道去深水埗,清理
2015,9,22,19,16,壞車,觀塘繞道去鯉魚門,最新
2015,9,22,19,0,交通意外,粉嶺公路去上水,最新
2015,9,22,18,58,交通意外,荃灣路去九龍,清理
2015,9,22,18,57,交通意外,荃灣路去九龍,最新
2015,9,22,18,27,交通意外,彌敦道去深水埗,最新
2015,9,22,18,2,壞車,屯門公路去屯門,清理
2015,9,22,18,0,交通意外,呈祥道去觀塘,最新
2015,9,22,17,59,壞車,觀塘繞道去旺角,清理
2015,9,22,17,29,交通意外,花園道上山方向,清理
2015,9,22,17,11,壞車,觀塘繞道去旺角,最新
2015,9,22,17,11,交通意外,花園道上山方向,最新
2015,9,22,16,30,交通意外,界限街去九龍城,清理
2015,9,22,16,29,交通意外,太子道西天橋去旺角,清理
2015,9,22,16,5,交通意外,告士打道去北角,清理
2015,9,22,16,4,交通意外,太子道西天橋去旺角,最新
2015,9,22,15,33,交通意外,界限街去九龍城,跟進
2015,9,22,15,25,交通意外,告士打道去北角,最新
2015,9,22,15,2,交通意外,界限街去九龍城,最新
2015,9,22,15,1,修路工程,窩打老道去油麻地,最新
2015,9,22,14,25,爆水管,廣東道去尖沙咀,清理
2015,9,22,12,45,壞車,觀塘繞道去觀塘,清理
2015,9,22,11,40,壞車,觀塘繞道去旺角,清理
2015,9,22,9,55,壞車,觀塘繞道去旺角,最新
2015,9,22,9,35,壞車,漆咸道北去尖沙咀,清理
2015,9,22,9,7,交通意外,太子道東去旺角,跟進
2015,9,22,8,34,交通意外,太子道東去旺角,最新
2015,9,22,8,32,壞車,漆咸道北去尖沙咀,最新
2015,9,22,8,3,交通意外,大埔公路去上水,清理
2015,9,22,7,55,交通意外,大埔公路去上水,最新
2015,9,21,20,5,壞車,龍翔道去荃灣,清理
2015,9,21,19,50,壞車,觀塘繞道去旺角,清理
2015,9,21,19,44,壞車,窩打老道去九龍塘,清理
2015,9,21,19,39,壞車,觀塘繞道去旺角,最新
2015,9,21,19,36,壞車,龍翔道去荃灣,最新
2015,9,21,19,2,交通意外,觀塘道去觀塘,清理
2015,9,21,18,50,壞車,窩打老道去九龍塘,最新
2015,9,21,18,46,壞車,漆咸道北去尖沙咀,清理
2015,9,21,18,43,壞車,觀塘繞道去觀塘,最新
2015,9,21,18,20,交通意外,太子道東去旺角,清理
2015,9,21,17,50,交通意外,觀塘道去九龍灣,清理
2015,9,21,17,45,交通意外,告士打道去北角,清理
2015,9,21,17,30,壞車,龍翔道去荃灣,清理
2015,9,21,17,4,交通意外,觀塘道去九龍灣,最新
2015,9,21,17,3,交通意外,西沙路去西貢,清理
2015,9,21,16,56,交通意外,西沙路去西貢,最新
2015,9,21,16,48,交通意外,告士打道去北角,最新
2015,9,21,16,10,壞車,龍翔道去荃灣,跟進
2015,9,21,16,9,壞車,龍翔道去荃灣,最新
2015,9,21,15,59,修路工程,香島道去赤柱,最新
2015,9,21,15,25,交通意外,花園道上山,清理
2015,9,21,12,4,交通意外,葵涌道去九龍,清理
2015,9,21,11,29,交通意外,花園道上山,跟進
2015,9,21,11,25,交通意外,葵涌道去九龍,最新
2015,9,21,11,5,壞車,漆咸道北去尖沙咀,最新
2015,9,21,10,45,交通意外,觀塘道去觀塘,最新
2015,9,21,10,25,爆水管,廣東道去尖沙咀,最新
2015,9,21,9,55,交通意外,龍翔道去荃灣,清理
2015,9,21,9,40,交通意外,吐露港公路去九龍,最新
2015,9,21,9,40,壞車,東區走廊去中環,清理
2015,9,21,9,30,交通意外,大埔公路去大圍,清理
2015,9,21,9,25,交通意外,龍翔道去荃灣,最新
2015,9,21,9,10,壞車,東區走廊去中環,最新
2015,9,21,9,0,壞車,龍翔道去荃灣,清理
2015,9,21,8,55,水浸,元朗公路去上水,最新
2015,9,21,8,36,交通意外,大埔公路去大圍,最新
2015,9,21,8,34,壞車,龍翔道去荃灣,最新
2015,9,21,8,32,突發事件,粉嶺公路去上水,清理
2015,9,21,8,0,交通意外,鯉魚門道去觀塘,清理
2015,9,20,19,41,交通意外,鯉魚門道去觀塘,跟進
2015,9,20,16,37,交通意外,花園道上山,最新
2015,9,20,16,19,交通意外,吐露港公路去九龍,清理
2015,9,20,16,1,交通意外,西貢公路去九龍,清理
2015,9,20,13,9,交通意外,西貢公路去九龍,最新
2015,9,20,12,54,突發事件,粉嶺公路去上水,最新
2015,9,20,12,13,交通意外,觀塘繞道去旺角,清理
2015,9,20,12,7,交通意外,觀塘繞道去旺角,跟進
2015,9,19,20,26,交通意外,觀塘繞道去旺角,最新
2015,9,19,20,3,交通意外,加士居道天橋去油麻地,清理
2015,9,19,19,4,交通意外,太子道西去旺角,清理
2015,9,19,18,31,交通意外,太子道西去旺角,最新
2015,9,19,18,30,交通意外,加士居道天橋去油麻地,最新
2015,9,19,17,43,交通意外,漆咸道北去尖沙咀,清理
2015,9,19,17,42,壞車,獅子山隧道去沙田,清理
2015,9,19,17,18,交通意外,漆咸道北去尖沙咀,最新
2015,9,19,17,11,壞車,獅子山隧道去沙田,跟進
2015,9,19,17,7,交通意外,鯉魚門道去觀塘,最新
2015,9,19,16,48,突發事件,粉嶺公路去上水,跟進
2015,9,19,16,16,交通意外,彩虹道去鑽石山,最新
2015,9,19,16,14,壞車,觀塘道去油塘,清理
2015,9,19,15,47,壞車,觀塘道去油塘,最新
2015,9,19,13,1,修路工程,東區走廊去中環,最新
2015,9,19,11,39,交通意外,東區走廊去中環,清理
2015,9,19,11,38,交通意外,東區走廊去中環,最新
2015,9,19,11,36,交通意外,太子道西去大角咀,清理
2015,9,19,10,15,交通意外,太子道西去大角咀,跟進
2015,9,19,9,50,交通意外,清水灣道去將軍澳,清理
2015,9,19,9,31,交通意外,清水灣道去將軍澳,最新
2015,9,19,9,27,交通意外,太子道西去大角咀,最新
2015,9,19,8,50,交通意外,啟德隧道去尖沙咀,清理
2015,9,19,8,45,交通意外,啟德隧道去尖沙咀,最新
2015,9,19,8,22,爆水管,大角咀博文街,最新
2015,9,19,7,55,交通意外,彩虹道去鑽石山,清理
2015,9,19,7,35,壞車,獅子山隧道去沙田,最新
2015,9,18,22,0,交通意外,太子道東去觀塘,最新
2015,9,18,21,31,爆水管,加列山道門牌12號,清理
2015,9,18,21,28,交通意外,葵涌道去葵涌,跟進
2015,9,18,21,24,交通意外,呈祥道去觀塘,清理
2015,9,18,20,59,壞車,龍翔道去荃灣,清理
2015,9,18,20,5,交通意外,粉嶺公路去上水,清理
2015,9,18,20,4,交通意外,太子道東去旺角,清理
2015,9,18,20,3,交通意外,葵涌道去葵涌,最新
2015,9,18,20,2,交通意外,太子道東去旺角,最新
2015,9,18,20,1,交通意外,粉嶺公路去上水,最新
2015,9,18,19,35,壞車,龍翔道去荃灣,跟進
2015,9,18,19,31,交通意外,太子道東去觀塘,清理
2015,9,18,19,29,壞車,龍翔道去荃灣,最新
2015,9,18,19,27,交通意外,呈祥道去觀塘,跟進
2015,9,18,19,3,交通意外,太子道東去觀塘,清理
2015,9,18,19,3,交通意外,葵涌道去葵涌,清理
2017,1,6,14,19,交通意外,屯門公路去屯門,清理
2017,1,6,14,3,交通意外,屯門公路去屯門,最新
2017,1,6,13,30,交通意外,大埔公路去大圍,清理
2017,1,6,12,55,交通意外,大埔公路去大圍,跟進
2017,1,6,12,10,交通意外,屯門公路去九龍,清理
2017,1,6,11,35,交通意外,大埔公路去大圍,最新
2017,1,6,10,59,交通意外,屯門公路去九龍,最新
2017,1,6,10,45,交通意外,公主道過海,清理
2017,1,6,10,22,交通意外,公主道過海,最新
2017,1,6,10,10,交通意外,斧山道去彩虹,清理
2017,1,6,9,39,交通意外,鳳德道去竹園邨,清理
2017,1,6,8,44,交通意外,斧山道去彩虹,最新
2017,1,6,8,34,交通意外,加士居道天橋去紅磡,清理
2017,1,6,8,20,交通意外,鳳德道去竹園邨,最新
2017,1,6,8,9,交通意外,屯門公路去屯門,清理
2017,1,6,7,59,交通意外,屯門公路去屯門,最新
2015,9,18,18,32,交通意外,啟德隧道去尖沙咀,清理
2015,9,18,18,30,交通意外,啟德隧道去尖沙咀,最新
2015,9,18,16,11,修路工程,北角景明道,清理
2015,9,18,16,0,爆水管,加烈山道門牌12號,最新
2015,9,18,15,32,交通意外,漆咸道北去紅磡,清理
2015,9,18,11,5,交通意外,漆咸道北去紅磡,最新
2015,9,18,10,33,交通意外,觀塘道去九龍灣,清理
2015,9,18,9,59,交通意外,觀塘道去九龍灣,最新
2015,9,18,9,30,交通意外,吐露港公路去九龍,清理
2015,9,18,8,52,交通意外,吐露港公路去九龍,最新
2015,9,18,8,34,爆水管,屯門青田路去屯門新墟,清理
2015,9,18,7,40,交通意外,告士打道去北角,清理
2015,9,18,6,10,交通意外,薄扶林道去中環,清理
2015,9,17,20,6,壞車,夏慤道去中環,清理
2015,9,17,20,5,交通意外,太子道東去觀塘,最新
2015,9,17,20,4,交通意外,呈祥道去觀塘,最新
2015,9,17,20,1,交通意外,沙田圍路去沙田市中心,跟進
2015,9,17,19,48,交通意外,薄扶林道去中環,最新
2015,9,17,19,17,交通意外,告士打道去北角,最新
2015,9,17,19,1,交通意外,窩打老道去尖沙咀,清理
2015,9,17,18,57,交通意外,窩打老道去尖沙咀,最新
2015,9,17,18,42,交通意外,亞皆老街去大角咀,清理
2015,9,17,18,23,修路工程,北角景明道,最新
2015,9,17,17,47,交通意外,沙田圍路去沙田市中心,最新
2015,9,17,17,43,交通意外,亞皆老街去大角咀,跟進
2015,9,17,17,36,交通意外,亞皆老街去大角咀,最新
2015,9,17,16,58,爆水管,屯門青田路去屯門新墟,最新
2015,9,17,16,30,爆水管,匯翔道近廣東道,清理
2015,9,17,15,30,交通意外,觀塘繞道去觀塘,清理
2015,9,17,11,34,壞車,朗天路去九龍,清理
2015,9,17,10,2,交通意外,沙田圍路去沙田市中心,清理
2015,9,17,9,48,壞車,夏慤道去中環,最新
2015,9,17,9,29,交通意外,觀塘繞道去觀塘,最新
2015,9,17,9,26,壞車,朗天路去九龍,跟進
2015,9,17,9,20,壞車,屯門公路去九龍,最新
2015,9,17,9,2,交通意外,大埔公路去九龍,最新
2015,9,17,8,57,壞車,朗天路去九龍,最新
2015,9,17,8,27,交通意外,屯門公路去九龍,清理
2015,9,17,8,22,交通意外,屯門公路去九龍,最新
2015,9,17,7,57,爆水管,匯翔道近廣東道,最新
2015,9,17,7,30,交通意外,獅子山隧道公路去沙田,清理
2015,9,17,7,15,交通意外,連翔道去尖沙咀,清理
2015,9,16,18,26,交通意外,獅子山隧道公路去沙田,最新
2015,9,16,18,24,交通意外,連翔道去尖沙咀,跟進
2015,9,16,18,1,交通意外,連翔道去尖沙咀,最新
2015,9,16,17,58,壞車,呈祥道去荃灣,清理
2015,9,16,17,32,交通意外,大埔公路去九龍,清理
2015,9,16,17,30,壞車,屯門公路去九龍,清理
2015,9,16,17,3,交通意外,公主道過海,清理
2015,9,16,16,43,交通意外,公主道過海,最新
2015,9,16,16,21,火警,欽州街去南昌邨,跟進
2015,9,16,16,2,交通意外,皇后大道中去上環,清理
2015,9,16,15,32,交通意外,龍翔道去荃灣,清理
2015,9,16,15,29,交通意外,皇后大道中去上環,最新
2015,9,16,15,28,交通意外,龍翔道去荃灣,最新
2015,9,16,14,59,火警,欽州街去南昌邨,最新
2015,9,16,14,57,壞車,佐敦道去紅磡,清理
2015,9,16,14,54,交通意外,偉業街天橋去九龍灣,清理
2015,9,16,11,2,交通意外,屯門公路去九龍,清理
2015,9,16,10,35,壞車,佐敦道去紅磡,最新
2015,9,16,10,30,交通意外,呈祥道去荃灣,清理
2015,9,16,10,29,交通意外,偉業街天橋去九龍灣,最新
2015,9,16,10,27,壞車,呈祥道去荃灣,最新
2015,9,16,9,42,火警,欽州街去南昌邨,清理
2015,9,16,9,39,交通意外,呈祥道去荃灣,最新
2015,9,16,9,38,交通意外,漆咸道北去紅磡,最新
2015,9,16,9,22,交通意外,車公廟路去顯徑,清理
2015,9,16,9,21,壞車,屯門公路去九龍,清理
2015,9,16,8,52,交通意外,車公廟路去顯徑,最新
2015,9,16,8,37,壞車,屯門公路去九龍,最新
2015,9,16,8,4,交通意外,觀塘繞道去油塘,清理
2015,9,16,7,48,交通意外,將軍澳道去觀塘,清理
2015,9,15,19,59,交通意外,將軍澳道去觀塘,最新
2015,9,15,19,37,交通意外,觀塘繞道去油塘,最新
2015,9,15,19,29,交通意外,屯門公路去屯門,清理
2015,9,15,19,28,交通意外,屯門公路去屯門,最新
2015,9,15,19,9,壞車,沙咀道去大河道,清理
2015,9,15,18,26,壞車,沙咀道去大河道,最新
2015,9,15,17,35,交通意外,漆咸道北去紅磡,清理
2015,9,15,17,0,交通意外,屯門公路去九龍,最新
2015,9,15,14,20,壞車,紅棉路上山,清理
2015,9,15,13,58,壞車,紅棉路上山,最新
2015,9,15,13,25,交通意外,龍翔道去觀塘,清理
2015,9,15,13,5,交通意外,龍翔道去觀塘,最新
2015,9,15,10,29,交通意外,加士居道天橋去紅磡,清理
2015,9,15,10,1,交通意外,粉嶺公路去大埔,清理
2015,9,15,8,59,交通意外,加士居道天橋去紅磡,最新
2015,9,15,8,38,交通意外,粉嶺公路去大埔,最新
2015,9,15,8,34,爆水管,告士打道去中環,清理
2015,9,15,7,50,爆水管,告士打道去中環,最新
2015,9,15,4,47,壞車,將軍澳道去將軍澳隧道,清理
2015,9,14,22,1,壞車,將軍澳道去將軍澳隧道,最新
2015,9,14,20,59,交通意外,龍翔道去荃灣,清理
2015,9,14,20,49,交通意外,龍翔道去荃灣,最新
2015,9,14,20,1,交通意外,窩打老道去尖沙咀,清理
2015,9,14,19,27,交通意外,窩打老道去尖沙咀,最新
2015,9,14,19,9,爆水管,告士打道近景隆街,清理
2015,9,14,18,23,壞車,漆咸道北去觀塘,最新
2015,9,14,18,6,交通意外,觀塘繞道去旺角,最新
2015,9,14,17,58,交通意外,太子道西去大角咀,清理
2015,9,14,17,56,交通意外,太子道西去大角咀,最新
2015,9,14,16,57,交通意外,薄扶林道去中環,清理
2015,9,14,16,30,交通意外,觀塘繞道去觀塘,清理
2015,9,14,16,29,交通意外,薄扶林道去中環,最新
2015,9,14,16,12,交通意外,觀塘繞道去觀塘,最新
2015,9,14,15,59,交通意外,告士打道去中環,清理
2015,9,14,15,30,交通意外,告士打道去中環,最新
2015,9,14,15,1,交通意外,彌敦道去尖沙咀,清理
2015,9,14,14,30,交通意外,彌敦道去尖沙咀,最新
2015,9,14,14,8,交通意外,偉業街去旺角,清理
2015,9,14,13,29,壞車,漆咸道北去觀塘,清理
2015,9,14,10,3,交通意外,觀塘繞道去旺角,清理
2015,9,14,9,35,壞車,大老山公路去九龍,清理
2015,9,14,9,29,爆水管,告士打道近景隆街,跟進
2015,9,14,9,15,交通意外,屯門公路去屯門,最新
2015,9,14,9,5,交通意外,屯門公路去九龍,清理
2015,9,14,9,0,壞車,太子道東去旺角,清理
2015,9,14,8,50,交通意外,偉業街去旺角,最新
2015,9,14,8,50,壞車,大老山公路去九龍,最新
2015,9,14,8,45,交通意外,屯門公路去九龍,最新
2015,9,14,8,40,修路工程,浙江街近隆德街,清理
2015,9,14,8,20,爆水管,告士打道近景隆街,跟進
2015,9,14,8,10,壞車,太子道東去旺角,最新
2015,9,14,8,5,爆水管,告士打道近景隆街,最新
2015,9,14,7,55,交通意外,窩打老道去沙田,清理
2015,9,14,7,13,突發事件,加路連山道近連道,最新
2015,9,13,21,56,交通意外,屯門公路去屯門,清理
2015,9,13,21,33,交通意外,偉業街去旺角,跟進
2015,9,13,21,32,交通意外,薄扶林道去中環,最新
2015,9,13,19,25,交通意外,獅子山隧道公路去沙田,清理
2015,9,13,18,58,交通意外,獅子山隧道公路去沙田,最新
2015,9,13,18,54,修路工程,荔橋去美孚,跟進
2015,9,13,18,28,修路工程,荔橋去美孚,最新
2015,9,13,16,46,交通意外,洗衣街出亞皆老街,清理
2015,9,13,15,48,交通意外,洗衣街出亞皆老街,最新
2015,9,13,15,41,交通意外,荔橋去美孚,清理
2015,9,13,15,14,交通意外,荔橋去美孚,最新
2015,9,13,13,50,爆水管,沙田坳道去彩虹道,清理
2015,9,13,13,30,交通意外,馬頭涌道去九龍城,清理
2015,9,13,10,45,修路工程,太子道東去旺角,清理
2015,9,12,20,22,交通意外,馬頭涌道去九龍城,最新
2015,9,12,20,2,修路工程,太子道東去旺角,跟進
2015,9,12,19,41,交通意外,窩打老道去沙田,最新
2015,9,12,19,38,交通意外,薄扶林道去中環,清理
2015,9,12,18,29,交通意外,太子道東去觀塘,清理
